contig	tax	lenth	AvgDepth	bam	bam-ver
contig-100_22457	root;cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;unclassified Lachnospiraceae;Lachnospiraceae bacterium GAM79	399	41.7349	41.7349	1049.7
contig-100_22467	root;cellular organisms;Bacteria;Terrabacteria group;Actinobacteria;Actinobacteria;Nakamurellales;Nakamurellaceae;Nakamurella;Nakamurella multipartita;Nakamurella multipartita DSM 44233	399	4.81526	4.81526	5.81251
contig-100_22471	root;cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Blautia	399	12.0643	12.0643	16.0039
contig-100_22474	root;cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae	399	3.68273	3.68273	6.8223
contig-100_22480	root;cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus faecalis	399	2366.98	2366.98	76841.5
contig-100_22482	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales	399	18.4297	18.4297	54.48
contig-100_22487	root;cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Flavonifractor;Flavonifractor plautii	399	23.7229	23.7229	49.8061
contig-100_22488	root;cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus chitinolyticus	399	3.55422	3.55422	1.5787
contig-100_22495	root;cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnoclostridium;Lachnoclostridium sp. YL32	399	3.90763	3.90763	1.28579
contig-100_22496	root;cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Flavonifractor;Flavonifractor plautii	399	3.22892	3.22892	0.830451
contig-100_22500	root;cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Mordavella;Mordavella sp. Marseille-P3756	399	101.349	101.349	192.22
contig-100_22507	root;cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Faecalibaculum;Faecalibaculum rodentium	399	2.79518	2.79518	2.17159
contig-100_22520	root;cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnoclostridium;[Clostridium] bolteae	399	40.245	40.245	51.0647
contig-100_22522	root;cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Turicibacter;Turicibacter sp. H121	398	239.867	239.867	67921.8
contig-100_22525	root;cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae	398	4.81048	4.81048	2.59956
contig-100_22537	root;cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnoclostridium;Lachnoclostridium sp. YL32	398	4.19758	4.19758	2.15109
contig-100_22548	root;cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Oscillospiraceae;Oscillibacter;Oscillibacter valericigenes;Oscillibacter valericigenes Sjm18-20	398	79.4436	79.4436	555.292
contig-100_22564	root;cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus faecalis;Enterococcus faecalis V583	398	3.62903	3.62903	2.29098
contig-100_22571	root;cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnoclostridium;Lachnoclostridium sp. YL32	398	69.0524	69.0524	522.746
contig-100_22573	root;cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnoclostridium;Lachnoclostridium sp. YL32	398	128.548	128.552	390.54
contig-100_22576	root;cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus faecalis	398	1.2379	1.2379	0.18204
contig-100_22579	root;cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales	398	33.7056	33.7056	90.0628
contig-100_22581	root;cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;unclassified Clostridiales;Intestinimonas;Intestinimonas butyriciproducens	398	5.45565	5.45565	6.51624
contig-100_22592	root;cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Oscillospiraceae;Oscillibacter;Oscillibacter sp. PEA192	398	2.84677	2.84677	1.46631
contig-100_22610	root;cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae	397	88.668	88.668	711.044
contig-100_22611	root;cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae	397	3.20243	3.20243	0.731217
contig-100_22612	root;cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus amylovorus;Lactobacillus amylovorus DSM 20531	397	2.64777	2.64777	1.83072
contig-100_22615	root;cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Halanaerobiales;unclassified Halanaerobiales;Anoxybacter;Anoxybacter fermentans	397	4.59514	4.59514	7.6972
contig-100_22621	root;cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnoclostridium;Lachnoclostridium phocaeense	397	4.06478	4.06478	2.98766
contig-100_22623	root;cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus paracollinoides	397	5.16194	5.16194	6.83546
contig-100_22626	root;cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales	397	3.14575	3.14575	15.9218
contig-100_22633	root;cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales	397	33.5587	33.5587	32.7272
contig-100_22637	root;cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnoclostridium;Lachnoclostridium phocaeense	397	6.16194	6.16194	2.94115
contig-100_22638	root;cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnoclostridium;Lachnoclostridium sp. YL32	397	2.32389	2.32389	0.919061
contig-100_22640	root;cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Anaerostipes;Anaerostipes hadrus	397	2.64777	2.64777	0.269741
contig-100_22642	root;cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Oscillospiraceae;Oscillibacter;Oscillibacter sp. PEA192	397	3.97166	3.97166	0.946349
contig-100_22650	root;cellular organisms;Bacteria;Terrabacteria group;Firmicutes	397	31.3806	31.3806	363.903
contig-100_22654	root;cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Faecalibaculum;Faecalibaculum rodentium	397	1889.74	1889.74	6.71564e+06
contig-100_22675	root;cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae	396	12.2236	12.2236	5.3743
contig-100_22685	root;cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Eubacteriaceae;Eubacterium;[Eubacterium] eligens;[Eubacterium] eligens ATCC 27750	396	134.26	134.26	17820.6
contig-100_22687	root;cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnoclostridium;Lachnoclostridium sp. YL32	396	14.7764	14.7764	10.909
contig-100_22692	root;cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;unclassified Lachnospiraceae;Lachnospiraceae bacterium oral taxon 500	396	357.817	357.817	1803.33
contig-100_22700	root;cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnoclostridium;[Clostridium] bolteae	396	2.28049	2.28049	0.202639
contig-100_22704	root;cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Butyrivibrio	396	3.37805	3.37805	0.448333
contig-100_22706	root;cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Butyrivibrio;Butyrivibrio proteoclasticus;Butyrivibrio proteoclasticus B316	396	5.11382	5.11382	2.59924
contig-100_22716	root;cellular organisms;Bacteria;Terrabacteria group;Actinobacteria;Actinobacteria;Propionibacteriales;Propionibacteriaceae;Cutibacterium;Cutibacterium acnes	396	89.0691	89.0691	25561.1
contig-100_22717	root;cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus faecalis	396	243.329	243.329	650.655
contig-100_22724	root;cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Blautia	396	5.17073	5.17073	0.950321
contig-100_22733	root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Pandoraea;Pandoraea apista	396	5.11789	5.11789	1.30442
contig-100_22735	root;cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnoclostridium;Lachnoclostridium sp. YL32	395	5.25306	5.25306	6.35374
contig-100_22737	root;cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium;Clostridium saccharoperbutylacetonicum;Clostridium saccharoperbutylacetonicum N1-4;Clostridium saccharoperbutylacetonicum N1-4(HMT)	395	2.06531	2.06531	0.610474
contig-100_22747	root;cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus faecalis	395	152.882	152.882	247.154
contig-100_22764	root;cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus faecalis	395	3.02857	3.02857	4.2246
contig-100_22766	root;cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Herbinix;Herbinix luporum	395	8.78776	8.78776	3.06952
contig-100_22776	root;cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus faecalis	395	50.3184	50.3184	51.8246
contig-100_22782	root;cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Blautia	395	5.52653	5.52653	2.98802
contig-100_22785	root;cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae;Clostridioides;Clostridioides difficile	395	7.15918	7.15918	5.3967
contig-100_22794	root;cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae;Bradyrhizobium;Bradyrhizobium sp. S23321	395	2.08571	2.0898	1.08207
contig-100_22796	root;cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnoclostridium;[Clostridium] bolteae	395	161.4	161.4	3418.2
contig-100_22797	root;cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnoclostridium;Lachnoclostridium sp. YL32	395	4.74286	4.74286	3.47049
contig-100_22800	root;cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales	395	59.7306	59.7306	1102.12
contig-100_22816	root;cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus faecalis	394	313.422	313.422	1468.94
contig-100_22822	root;cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Mordavella;Mordavella sp. Marseille-P3756	394	8.94262	8.94262	17.2478
contig-100_22828	root;cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Faecalibaculum;Faecalibaculum rodentium	394	1675.44	1675.44	24677.8
contig-100_22834	root;cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;unclassified Lachnospiraceae;[Eubacterium] rectale;[Eubacterium] rectale ATCC 33656	394	1116.86	1116.86	11560.4
contig-100_22841	root;cellular organisms;Bacteria;Terrabacteria group	394	18.1516	18.1516	6.82877
contig-100_22844	root;cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnoclostridium;Lachnoclostridium sp. YL32	394	3.4877	3.4877	0.473098
contig-100_22852	root;cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium;Clostridium sp. SY8519	394	6.08197	6.08197	5.55704
contig-100_22860	root;cellular organisms;Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Spirochaetaceae;Treponema;Treponema succinifaciens;Treponema succinifaciens DSM 2489	394	35.6352	35.6352	38.9734
contig-100_22866	root;cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus faecalis	394	143.041	143.041	949.175
contig-100_22871	root;cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Christensenellaceae;Christensenella;Christensenella massiliensis	394	63.9713	63.9713	361.979
contig-100_22891	root;cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;Alistipes shahii;Alistipes shahii WAL 8301	393	4106.47	4106.47	297879
contig-100_22893	root;cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnoclostridium;[Clostridium] bolteae	393	278.663	278.663	1243.82
contig-100_22897	root;cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Blautia	393	4.40329	4.40329	3.19206
contig-100_22901	root;cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Eubacteriaceae;Eubacterium;[Eubacterium] hallii	393	7.19753	7.19753	7.06826
contig-100_22930	root;cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae;Clostridioides;Clostridioides difficile	393	92.4198	92.4198	527.963
contig-100_22934	root;cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnoclostridium;Lachnoclostridium sp. YL32	393	5.37449	5.37449	5.57405
contig-100_22942	root;cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;unclassified Clostridiales;unclassified Clostridiales (miscellaneous);Clostridiales bacterium CCNA10	392	3.23554	3.23554	0.56255
contig-100_22952	root;cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales	392	7.02066	7.02066	1.30663
contig-100_22954	root;cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Blautia;Blautia hansenii;Blautia hansenii DSM 20583	392	3.8843	3.8843	1.7044
contig-100_22961	root;cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Mordavella;Mordavella sp. Marseille-P3756	392	4.92562	4.92562	3.07328
contig-100_22962	root;cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus faecalis	392	38.1364	38.1364	31.3216
contig-100_22966	root;cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales	392	67.6736	67.6736	438.76
contig-100_22972	root;cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnoclostridium;[Clostridium] bolteae	392	77.0496	77.0496	711.798
contig-100_22994	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales	392	2.47107	2.47107	1.51161
contig-100_23001	root;cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae	392	90.843	90.843	505.195
contig-100_23008	root;cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnoclostridium	392	5.92975	5.92975	7.23571
contig-100_23015	root;cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcus;Ruminococcus bicirculans	391	6.45643	6.45643	5.72415
contig-100_23017	root;cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Mordavella;Mordavella sp. Marseille-P3756	391	5.72614	5.72614	3.7997
contig-100_23018	root;cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;unclassified Lachnospiraceae;Lachnospiraceae bacterium Choco86	391	3.25311	3.25311	0.739835
contig-100_23020	root;cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Faecalibacterium;Faecalibacterium prausnitzii	391	20.0166	20.0166	30.6664
contig-100_23022	root;cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnoclostridium;Lachnoclostridium sp. YL32	391	174.05	174.05	498.197
contig-100_23029	root;cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Oscillospiraceae;Oscillibacter;Oscillibacter sp. PEA192	391	2.51867	2.51867	0.742359
contig-100_23036	root;cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnoclostridium;Lachnoclostridium sp. YL32	391	24.888	24.888	21.4999
contig-100_23043	root;cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus faecalis	391	1870.1	1870.1	90765.4
contig-100_23057	root;cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnoclostridium;Lachnoclostridium sp. YL32	391	6.19917	6.19917	8.38517
contig-100_23062	root;cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae;Clostridioides;Clostridioides difficile	391	67.8589	67.8631	89.5937
contig-100_23063	root;cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales	391	76.2739	76.2739	43.4747
contig-100_23067	root;cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;unclassified Lachnospiraceae;Lachnospiraceae bacterium GAM79	391	11.5353	11.5353	48.3081
contig-100_23077	root;cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Faecalibaculum;Faecalibaculum rodentium	391	1.08299	1.08299	0.0764176
